price,area,district,ward,has_air_conditioner,has_kitchen,has_fridge,has_wardrobe,has_bed,has_mattress,has_sofa,is_full_furniture,is_duplex,has_window,has_camera,has_security,is_free_time,near_school,near_market,near_supermarket,has_wifi,has_parking,has_balcony,washing_machine_type,wc_type,lock_type,water_type,area_group,price_per_sqm,amenity_score,location_score,has_private_facilities,security_score,log_price
4500000.0,25.0,gò vấp,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,unknown,unknown,fingerprint,unknown,outer,180000.0,1,1,0,1,15.319588176962746
1500000.0,25.0,9,hiệp phú,True,True,True,True,True,True,False,True,False,False,False,True,True,True,False,False,True,False,False,share,private,fingerprint,unknown,east,60000.0,8,1,0,2,14.220976332738882
6500000.0,36.0,bình thạnh,25,True,True,True,False,True,False,False,True,False,True,True,False,True,True,False,False,False,True,True,share,unknown,fingerprint,unknown,near_center,180555.55555555556,8,1,0,2,15.687312888712007
4300000.0,17.0,11,7,True,True,True,True,True,True,False,True,False,False,False,True,True,True,False,False,False,False,False,share,unknown,unknown,unknown,center,252941.17647058822,7,1,0,1,15.274125813221904
4400000.0,25.0,gò vấp,3,True,True,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,unknown,unknown,unknown,unknown,outer,176000.0,5,1,0,0,15.29711532616119
3800000.0,25.0,7,phú thuận,True,True,True,True,False,True,False,True,False,True,False,True,True,False,False,True,False,False,False,share,share,unknown,unknown,south,152000.0,7,1,0,1,15.150511887854474
5400000.0,35.0,bình thạnh,,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,unknown,unknown,unknown,bottle,near_center,154285.7142857143,0,0,0,0,15.501909696719672
3500000.0,20.0,phú nhuận,2,True,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,unknown,unknown,unknown,unknown,near_center,175000.0,4,0,0,0,15.068273812173887
3900000.0,25.0,gò vấp,14,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,unknown,unknown,unknown,unknown,outer,156000.0,5,0,0,0,15.176487367510099
5200000.0,36.0,bình thạnh,25,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,unknown,unknown,fingerprint,unknown,near_center,144444.44444444444,4,1,0,2,15.46416937585933
3300000.0,20.0,tân phú,phú thạnh,True,False,False,True,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,unknown,unknown,fingerprint,unknown,west,165000.0,7,1,0,2,15.009433329466965
3000000.0,25.0,gò vấp,5,True,True,True,False,False,False,False,False,False,True,False,True,True,True,True,False,True,True,False,share,private,unknown,bottle,outer,120000.0,7,2,0,1,14.914123179965662
1500000.0,17.0,bình tân,tân tạo,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,unknown,unknown,unknown,unknown,west,88235.29411764706,1,0,0,0,14.220976332738882
4200000.0,30.0,2,bình trưng tây,False,False,False,False,False,False,False,True,True,True,True,True,True,True,False,False,False,False,False,unknown,unknown,fingerprint,bottle,east,140000.0,3,1,0,3,15.250595321348806
6200000.0,36.0,phú nhuận,10,True,True,True,True,True,True,False,True,False,True,True,True,False,False,False,False,False,True,True,unknown,unknown,fingerprint,unknown,near_center,172222.22222222222,11,0,0,3,15.64006001130563
1600000.0,35.0,6,,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,share,unknown,unknown,unknown,west,45714.28571428572,3,0,0,0,14.285514812209815
6000000.0,34.0,phú nhuận,5,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,True,unknown,unknown,fingerprint,unknown,near_center,176470.58823529413,4,0,0,3,15.607270193858982
5000000.0,30.0,2,thạnh mỹ lợi,True,False,True,False,True,False,False,True,True,True,False,True,True,False,False,False,False,True,False,unknown,unknown,fingerprint,unknown,east,166666.66666666666,6,0,0,2,15.424948670398354
5000000.0,25.0,bình thạnh,26,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,unknown,unknown,unknown,unknown,near_center,200000.0,1,1,0,0,15.424948670398354
5600000.0,35.0,phú nhuận,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,unknown,unknown,unknown,bottle,near_center,160000.0,0,0,0,0,15.53827733427679
4500000.0,24.0,10,10,True,True,True,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,share,share,unknown,unknown,center,187500.0,7,0,0,1,15.319588176962746
4600000.0,25.0,gò vấp,5,True,True,False,False,True,False,False,True,True,False,False,True,True,False,False,False,True,True,False,share,unknown,unknown,unknown,outer,184000.0,6,0,0,1,15.341567078850604
3500000.0,20.0,gò vấp,9,True,True,True,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,share,unknown,fingerprint,unknown,outer,175000.0,7,0,0,2,15.068273812173887
4500000.0,36.0,bình thạnh,24,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,unknown,unknown,unknown,unknown,near_center,125000.0,1,1,0,0,15.319588176962746
7000000.0,35.0,gò vấp,5,True,True,False,False,True,False,False,True,True,True,False,True,True,False,False,False,True,True,False,share,unknown,unknown,unknown,outer,200000.0,7,0,0,1,15.76142084987672
4500000.0,16.0,1,bến nghé,True,True,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,share,unknown,unknown,unknown,center,281250.0,5,0,0,1,15.319588176962746
6200000.0,40.0,bình thạnh,26,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,unknown,unknown,fingerprint,bottle,near_center,155000.0,2,1,0,2,15.64006001130563
3700000.0,18.0,tân bình,13,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,True,unknown,private,unknown,tap,near_center,205555.55555555556,6,0,0,0,15.123843647884687
4800000.0,30.0,tân bình,4,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,share,unknown,fingerprint,unknown,near_center,160000.0,3,0,0,1,15.38412668421143
4900000.0,30.0,tân bình,14,True,True,True,False,True,False,False,False,True,False,False,True,True,True,False,True,False,False,False,unknown,private,unknown,unknown,near_center,163333.33333333334,5,2,0,1,15.404745967162468
4000000.0,30.0,gò vấp,5,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,False,True,True,False,unknown,unknown,unknown,unknown,outer,133333.33333333334,3,2,0,1,15.201805169084134
6500000.0,30.0,bình thạnh,2,True,True,False,False,True,False,False,True,True,False,False,True,True,False,False,False,True,True,False,share,unknown,unknown,unknown,near_center,216666.66666666666,6,0,0,1,15.687312888712007
5500000.0,25.0,1,nguyễn cư trinh,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,unknown,unknown,unknown,unknown,center,220000.0,0,2,0,0,15.520258832020865
3800000.0,25.0,7,,True,True,True,True,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,unknown,unknown,unknown,unknown,south,152000.0,7,1,0,2,15.150511887854474
3200000.0,15.0,gò vấp,14,True,False,False,True,True,True,False,False,False,True,False,True,False,False,True,True,True,True,False,unknown,private,unknown,bottle,outer,213333.33333333334,8,2,0,1,14.978661680269907
5000000.0,35.0,7,bình thuận,True,True,True,True,True,False,True,True,False,False,False,True,True,True,False,True,False,True,False,unknown,unknown,unknown,unknown,south,142857.14285714287,8,2,0,1,15.424948670398354
3000000.0,13.0,9,,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,share,unknown,fingerprint,unknown,east,230769.23076923078,6,0,0,3,14.914123179965662
3800000.0,28.0,tân bình,15,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,unknown,unknown,unknown,unknown,near_center,135714.2857142857,2,0,0,1,15.150511887854474
6300000.0,25.0,phú nhuận,15,True,True,True,True,True,True,False,True,False,True,False,False,False,False,True,False,True,False,True,private,unknown,unknown,unknown,near_center,252000.0,9,1,0,0,15.656060350091908
3900000.0,28.0,tân bình,13,False,True,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,True,False,share,unknown,fingerprint,unknown,near_center,139285.7142857143,5,0,0,3,15.176487367510099
5200000.0,25.0,tân bình,9,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,unknown,unknown,unknown,bottle,near_center,208000.0,3,0,0,1,15.46416937585933
5500000.0,25.0,bình thạnh,1,True,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,unknown,unknown,unknown,unknown,near_center,220000.0,3,0,0,0,15.520258832020865
4500000.0,18.0,bình thạnh,,True,True,False,False,False,False,False,False,False,True,True,True,False,True,True,False,True,True,False,unknown,unknown,unknown,bottle,near_center,250000.0,7,2,0,2,15.319588176962746
5500000.0,35.0,bình thạnh,26,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,unknown,unknown,fingerprint,bottle,near_center,157142.85714285713,3,1,0,2,15.520258832020865
6000000.0,30.0,bình thạnh,5,True,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,unknown,unknown,unknown,unknown,near_center,200000.0,4,0,0,1,15.607270193858982
4500000.0,25.0,tân bình,13,True,True,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True,share,unknown,unknown,bottle,near_center,180000.0,5,0,0,0,15.319588176962746
2000000.0,25.0,8,15,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,unknown,private,unknown,unknown,south,80000.0,3,1,0,1,14.508658238524095
3300000.0,30.0,tân bình,13,False,True,True,False,False,False,False,True,True,False,True,True,True,False,False,False,False,False,False,unknown,unknown,fingerprint,unknown,near_center,110000.0,4,0,0,3,15.009433329466965
3500000.0,25.0,gò vấp,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,share,unknown,unknown,unknown,outer,140000.0,1,0,0,0,15.068273812173887
1800000.0,30.0,thủ đức,linh chiểu,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,share,unknown,unknown,unknown,east,60000.0,6,1,0,0,14.403297778421795
4200000.0,30.0,12,an phú đông,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,share,unknown,fingerprint,unknown,east,140000.0,4,1,0,1,15.250595321348806
4000000.0,25.0,bình thạnh,17,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,share,unknown,unknown,unknown,near_center,160000.0,3,1,0,1,15.201805169084134
6500000.0,30.0,bình thạnh,26,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,unknown,unknown,unknown,unknown,near_center,216666.66666666666,1,1,0,0,15.687312888712007
3800000.0,25.0,tân phú,tân thành,True,True,False,True,True,True,False,True,False,True,False,True,True,True,False,False,False,False,False,unknown,unknown,fingerprint,unknown,west,152000.0,7,1,0,2,15.150511887854474
5000000.0,30.0,bình thạnh,25,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,unknown,unknown,unknown,unknown,near_center,166666.66666666666,0,1,0,0,15.424948670398354
2300000.0,15.0,12,tân thới nhất,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,True,True,False,unknown,unknown,unknown,well,east,153333.33333333334,4,0,0,2,14.648420115681892
3000000.0,30.0,tân phú,,True,False,True,False,True,True,False,True,False,True,True,True,True,False,True,False,False,True,False,share,private,unknown,bottle,west,100000.0,8,1,0,2,14.914123179965662
6200000.0,30.0,4,4,False,False,False,False,False,False,False,True,False,True,True,True,False,True,False,False,False,False,False,unknown,unknown,fingerprint,unknown,center,206666.66666666666,3,1,0,3,15.64006001130563
5800000.0,35.0,bình thạnh,13,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,False,False,True,unknown,unknown,unknown,unknown,near_center,165714.2857142857,3,1,0,1,15.573368647930426
5000000.0,35.0,tân bình,6,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,unknown,unknown,unknown,unknown,near_center,142857.14285714287,1,1,0,0,15.424948670398354
4300000.0,25.0,gò vấp,12,True,True,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,share,unknown,fingerprint,unknown,outer,172000.0,5,0,0,1,15.274125813221904
6500000.0,28.0,1,tân định,False,False,False,False,False,False,False,True,True,True,False,False,True,True,False,True,False,False,False,unknown,unknown,unknown,unknown,center,232142.85714285713,1,2,0,0,15.687312888712007
4600000.0,25.0,8,4,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,unknown,unknown,unknown,unknown,south,184000.0,3,2,0,0,15.341567078850604
6500000.0,35.0,10,14,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,share,unknown,fingerprint,bottle,center,185714.2857142857,9,2,0,3,15.687312888712007
4500000.0,25.0,1,,True,False,True,True,True,True,False,False,False,True,False,True,False,True,False,False,True,False,False,unknown,unknown,unknown,unknown,center,180000.0,8,1,0,1,15.319588176962746
5300000.0,30.0,bình thạnh,25,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,unknown,share,unknown,unknown,near_center,176666.66666666666,1,1,0,0,15.483217567201578
6000000.0,30.0,bình thạnh,7,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,unknown,unknown,fingerprint,bottle,near_center,200000.0,1,0,0,2,15.607270193858982
6800000.0,30.0,10,10,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,private,unknown,fingerprint,unknown,center,226666.66666666666,1,1,0,1,15.732433317205148
7500000.0,35.0,10,8,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,unknown,unknown,unknown,unknown,center,214285.7142857143,2,1,0,1,15.830413711839864
5000000.0,30.0,tân bình,12,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,unknown,unknown,unknown,unknown,near_center,166666.66666666666,1,1,0,1,15.424948670398354
6300000.0,25.0,3,võ thị sáu,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,unknown,private,unknown,unknown,center,252000.0,4,1,0,0,15.656060350091908
6500000.0,35.0,10,,False,False,False,False,True,False,False,True,True,True,False,False,False,True,False,True,False,False,True,unknown,unknown,unknown,unknown,center,185714.2857142857,3,2,0,0,15.687312888712007
3000000.0,20.0,12,tân thới nhất,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,unknown,unknown,unknown,unknown,east,150000.0,1,0,0,0,14.914123179965662
4500000.0,28.0,9,tăng nhơn phú a,True,True,True,False,False,False,False,True,False,False,True,True,True,True,False,False,True,True,True,share,private,unknown,unknown,east,160714.2857142857,8,1,0,2,15.319588176962746
2500000.0,25.0,thủ đức,trường thọ,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,unknown,unknown,unknown,bottle,east,100000.0,1,2,0,1,14.731801689838349
5000000.0,30.0,bình thạnh,12,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,share,unknown,unknown,unknown,near_center,166666.66666666666,2,1,0,0,15.424948670398354
3500000.0,25.0,tân bình,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,unknown,unknown,unknown,unknown,near_center,140000.0,2,0,0,0,15.068273812173887
3800000.0,35.0,8,hưng phú,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,unknown,private,unknown,bottle,south,108571.42857142857,2,0,0,0,15.150511887854474
4200000.0,25.0,1,tân định,True,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,unknown,unknown,unknown,tap,center,168000.0,7,1,0,0,15.250595321348806
4000000.0,25.0,thủ đức,tam bình,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,unknown,unknown,unknown,bottle,east,160000.0,1,0,0,1,15.201805169084134
3000000.0,16.0,bình thạnh,25,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,unknown,private,unknown,unknown,near_center,187500.0,2,1,0,1,14.914123179965662
5000000.0,30.0,11,16,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,True,False,unknown,unknown,fingerprint,unknown,center,166666.66666666666,4,1,0,3,15.424948670398354
2000000.0,30.0,9,,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,unknown,unknown,unknown,unknown,east,66666.66666666667,3,1,0,2,14.508658238524095
2800000.0,17.0,8,,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,share,private,unknown,bottle,south,164705.88235294117,3,0,0,0,14.845130332288226
3500000.0,25.0,gò vấp,,True,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,unknown,unknown,unknown,unknown,outer,140000.0,4,1,0,0,15.068273812173887
3300000.0,25.0,bình thạnh,5,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,unknown,unknown,unknown,unknown,near_center,132000.0,3,0,0,0,15.009433329466965
2600000.0,27.0,9,long trường,True,False,False,True,True,False,False,False,False,False,True,True,True,True,False,False,False,False,True,unknown,unknown,unknown,unknown,east,96296.29629629629,6,1,0,2,14.77102238760702
2000000.0,29.0,9,trường thạnh,True,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,unknown,unknown,unknown,unknown,east,68965.5172413793,5,1,0,0,14.508658238524095
2000000.0,31.0,9,,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,True,False,unknown,unknown,unknown,unknown,east,64516.12903225807,2,1,0,1,14.508658238524095
7500000.0,35.0,bình thạnh,,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,unknown,unknown,unknown,bottle,near_center,214285.7142857143,0,0,0,0,15.830413711839864
3000000.0,20.0,gò vấp,,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,unknown,unknown,unknown,unknown,outer,150000.0,2,0,0,0,14.914123179965662
1200000.0,30.0,gò vấp,5,True,True,True,False,True,True,True,True,False,False,False,False,True,True,False,False,True,False,False,share,unknown,unknown,bottle,outer,40000.0,7,1,0,0,13.997832948091215
4500000.0,25.0,tân phú,phú thạnh,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,unknown,unknown,unknown,unknown,west,180000.0,2,2,0,1,15.319588176962746
1500000.0,30.0,12,,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,False,True,False,False,share,private,card,bottle,east,50000.0,8,1,0,3,14.220976332738882
6000000.0,30.0,10,14,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,private,unknown,unknown,unknown,center,200000.0,0,1,0,0,15.607270193858982
4000000.0,30.0,bình chánh,bình hưng,True,True,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,True,False,unknown,unknown,unknown,bottle,outer,133333.33333333334,7,2,0,1,15.201805169084134
1700000.0,30.0,9,,True,True,False,True,True,True,False,False,False,False,False,True,False,True,False,False,True,True,False,share,unknown,fingerprint,unknown,east,56666.666666666664,8,1,0,2,14.346139397261565
1500000.0,35.0,9,,True,True,True,True,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,share,private,fingerprint,bottle,east,42857.142857142855,9,1,0,2,14.220976332738882
4200000.0,25.0,tân bình,15,True,True,False,False,True,False,False,True,True,True,False,False,False,True,False,False,False,False,True,unknown,unknown,unknown,unknown,near_center,168000.0,5,1,0,0,15.250595321348806
4000000.0,25.0,tân phú,tân quý,True,True,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,share,unknown,unknown,unknown,west,160000.0,5,0,0,0,15.201805169084134
5600000.0,35.0,phú nhuận,,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,unknown,unknown,fingerprint,bottle,near_center,160000.0,1,0,0,1,15.53827733427679
6800000.0,25.0,1,cô giang,True,True,True,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,True,share,unknown,unknown,unknown,center,272000.0,6,1,0,1,15.732433317205148
7000000.0,35.0,bình thạnh,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,unknown,unknown,unknown,unknown,near_center,200000.0,1,0,0,0,15.76142084987672
6500000.0,20.0,phú nhuận,1,True,False,True,True,True,True,False,True,False,False,False,True,False,True,False,False,True,False,True,unknown,private,unknown,unknown,near_center,325000.0,8,1,0,1,15.687312888712007
5500000.0,32.0,bình thạnh,25,False,False,False,False,False,False,False,True,False,True,True,True,False,True,False,False,False,False,True,unknown,unknown,fingerprint,unknown,near_center,171875.0,4,1,0,3,15.520258832020865
5000000.0,30.0,tân bình,9,True,True,False,False,True,False,False,True,True,False,False,True,False,True,True,False,False,False,True,share,unknown,unknown,unknown,near_center,166666.66666666666,5,2,0,1,15.424948670398354
1300000.0,35.0,10,,True,False,True,False,False,True,False,False,False,False,True,True,True,True,False,False,True,False,True,share,private,fingerprint,unknown,center,37142.857142857145,7,1,0,3,14.077875591662238
2000000.0,29.0,9,,True,False,False,True,True,False,False,False,True,False,True,True,True,True,False,False,False,False,False,share,unknown,unknown,unknown,east,68965.5172413793,5,1,0,2,14.508658238524095
5500000.0,25.0,bình thạnh,6,False,False,False,False,False,False,False,True,True,True,False,True,False,True,False,True,False,True,True,unknown,unknown,unknown,unknown,near_center,220000.0,4,2,0,1,15.520258832020865
1800000.0,55.0,thủ đức,,True,True,False,True,True,False,False,False,False,False,True,True,True,True,False,False,False,False,False,unknown,unknown,unknown,unknown,east,32727.272727272728,6,1,0,2,14.403297778421795
3790000.0,22.0,gò vấp,3,True,True,True,False,False,True,False,False,True,True,True,True,False,False,False,False,True,False,False,share,unknown,fingerprint,bottle,outer,172272.72727272726,8,0,0,3,15.147876840910817
3400000.0,15.0,tân bình,15,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,unknown,unknown,unknown,unknown,near_center,226666.66666666666,1,0,0,0,15.039286283703994
5800000.0,35.0,bình thạnh,25,False,False,False,False,False,False,False,True,False,True,True,True,False,True,False,False,False,False,False,unknown,unknown,fingerprint,unknown,near_center,165714.2857142857,3,1,0,3,15.573368647930426
3100000.0,18.0,12,đông hưng thuận,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,unknown,unknown,unknown,unknown,east,172222.22222222222,0,1,0,0,14.946912992035967
3500000.0,25.0,gò vấp,9,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,share,unknown,fingerprint,unknown,outer,140000.0,3,1,0,1,15.068273812173887
1800000.0,10.0,nhà bè,,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,unknown,unknown,unknown,bottle,south,180000.0,2,1,0,0,14.403297778421795
4200000.0,35.0,bình tân,,False,True,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,True,True,private,unknown,fingerprint,unknown,west,120000.0,5,0,0,3,15.250595321348806
6000000.0,40.0,tân bình,2,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,unknown,unknown,unknown,unknown,near_center,150000.0,5,1,0,0,15.607270193858982
2790000.0,12.0,gò vấp,3,True,True,True,False,False,True,False,False,True,True,True,False,False,False,False,False,True,False,False,share,unknown,fingerprint,tap,outer,232500.0,7,0,0,2,14.841552512220423
3200000.0,18.0,gò vấp,,True,True,False,True,False,True,False,False,False,True,True,True,True,True,False,False,True,True,False,share,share,unknown,bottle,outer,177777.77777777778,9,1,0,2,14.978661680269907
6400000.0,40.0,bình thạnh,25,True,False,False,True,True,True,False,True,False,False,True,True,True,False,False,False,False,False,True,unknown,unknown,unknown,unknown,near_center,160000.0,7,0,0,2,15.671808704579888
1600000.0,45.0,9,,True,True,True,True,True,True,False,True,False,False,False,True,True,False,False,False,False,False,False,share,private,fingerprint,bottle,east,35555.555555555555,7,0,0,2,14.285514812209815
5600000.0,22.0,3,14,True,True,True,True,True,True,True,True,False,True,False,True,True,False,True,False,True,True,True,share,share,fingerprint,unknown,center,254545.45454545456,12,1,0,2,15.53827733427679
6300000.0,25.0,1,cầu kho,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,unknown,unknown,fingerprint,unknown,center,252000.0,0,1,0,1,15.656060350091908
5400000.0,25.0,1,,False,False,False,False,False,False,False,True,True,False,False,True,True,True,True,True,False,False,False,unknown,unknown,unknown,unknown,center,216000.0,1,3,0,1,15.501909696719672
1600000.0,30.0,thủ đức,linh trung,True,True,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,share,unknown,fingerprint,unknown,east,53333.333333333336,3,1,0,1,14.285514812209815
5000000.0,30.0,phú nhuận,1,False,False,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,unknown,unknown,fingerprint,unknown,near_center,166666.66666666666,3,0,0,3,15.424948670398354
4700000.0,40.0,9,phú hữu,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,share,unknown,unknown,unknown,east,117500.0,4,0,0,0,15.363073279446223
5000000.0,35.0,7,phú thuận,True,True,False,False,False,False,False,False,False,True,True,True,False,True,True,False,True,False,False,share,unknown,unknown,bottle,south,142857.14285714287,6,2,0,2,15.424948670398354
4500000.0,40.0,3,12,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,unknown,unknown,unknown,unknown,center,112500.0,1,0,0,0,15.319588176962746
5500000.0,30.0,bình tân,,False,True,True,True,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,share,unknown,unknown,unknown,west,183333.33333333334,7,1,0,1,15.520258832020865
3800000.0,30.0,7,tân thuận đông,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,unknown,unknown,fingerprint,bottle,south,126666.66666666667,2,1,0,2,15.150511887854474
4500000.0,40.0,12,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,unknown,unknown,unknown,unknown,east,112500.0,0,0,0,0,15.319588176962746
6000000.0,35.0,gò vấp,3,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,True,private,unknown,fingerprint,unknown,outer,171428.57142857142,3,0,0,1,15.607270193858982
1900000.0,30.0,11,,True,True,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,share,private,fingerprint,unknown,center,63333.333333333336,6,0,0,2,14.45736497045232
1100000.0,36.0,12,trung mỹ tây,True,False,False,False,False,True,False,False,False,False,True,True,True,True,False,False,True,False,False,share,unknown,fingerprint,unknown,east,30555.555555555555,5,1,0,3,13.910821646859095
1500000.0,30.0,tân phú,,True,True,True,True,False,True,False,True,False,False,True,True,True,True,False,False,False,True,False,share,unknown,fingerprint,unknown,west,50000.0,8,1,0,3,14.220976332738882
5600000.0,25.0,phú nhuận,4,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,unknown,private,unknown,bottle,near_center,224000.0,6,0,0,1,15.53827733427679
2000000.0,20.0,bình chánh,phong phú,True,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,True,False,True,unknown,unknown,unknown,unknown,outer,100000.0,5,1,0,1,14.508658238524095
3000000.0,25.0,2,cát lái,True,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,True,True,False,share,private,unknown,bottle,east,120000.0,5,0,0,2,14.914123179965662
5500000.0,35.0,bình thạnh,12,False,False,False,False,False,False,False,True,True,False,True,True,True,True,False,False,False,True,True,unknown,unknown,fingerprint,unknown,near_center,157142.85714285713,4,1,0,3,15.520258832020865
3500000.0,18.0,10,14,True,True,True,True,False,True,True,False,False,False,True,True,True,True,False,False,False,False,False,share,share,fingerprint,unknown,center,194444.44444444444,8,1,0,3,15.068273812173887
4800000.0,40.0,tân phú,tân sơn,True,True,False,False,True,True,False,False,False,False,True,True,False,True,True,False,False,False,True,share,share,fingerprint,bottle,west,120000.0,7,2,0,3,15.38412668421143
